data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
07/06/2012 11:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 12:18,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 12:18,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 12:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 12:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 12:45,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 14:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 14:03,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 14:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 15:50,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
07/06/2012 16:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 16:54,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
07/06/2012 17:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 17:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 17:24,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
07/06/2012 17:24,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
07/06/2012 18:38,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 19:32,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 19:32,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 20:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 20:18,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
07/06/2012 20:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 20:39,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/06/2012 20:48,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 20:48,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 20:48,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/06/2012 21:34,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/06/2012 21:34,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/06/2012 23:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/06/2012 23:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 06:23,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
08/06/2012 06:23,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 06:54,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 06:54,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
08/06/2012 07:28,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
08/06/2012 07:28,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 07:36,1,ALUGUEL                       ,CAMINHAO                      ,               ,VIATURA PMMG        
08/06/2012 07:36,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 07:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 07:45,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:03,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:03,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:18,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 08:18,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 09:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
08/06/2012 11:07,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 11:07,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 11:16,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
08/06/2012 11:28,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 11:28,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 11:28,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 12:11,1,PARTICULAR                    ,CAMINHAO                      ,               ,VIATURA PMMG        
08/06/2012 12:11,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 12:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 12:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 13:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 13:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 13:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 13:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
08/06/2012 13:45,1,                 ,                 ,EM MOVIMENTO   ,      
08/06/2012 14:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 14:08,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 14:10,1,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
08/06/2012 14:10,2,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 14:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:46,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:46,2,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:55,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:58,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 15:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 16:13,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 16:13,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 16:47,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
08/06/2012 16:47,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
08/06/2012 17:11,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 17:11,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 17:20,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 17:20,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 17:48,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 17:48,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 17:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 18:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 18:28,1,PARTICULAR                    ,MOTOCICLETA                   , ,VIATURA PMMG        
08/06/2012 19:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 19:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 19:11,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 19:11,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 19:11,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 19:14,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 19:14,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 19:50,1,ALUGUEL                       ,ONIBUS                        , ,      
08/06/2012 20:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 20:12,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 20:12,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
08/06/2012 20:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 20:18,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 20:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 20:25,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 20:47,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 20:47,2,                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 21:13,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 21:13,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
08/06/2012 21:13,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 21:38,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 23:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/06/2012 23:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 00:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
09/06/2012 03:50,1,PARTICULAR                    ,AUTOMOVEL                     , ,      
09/06/2012 05:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
09/06/2012 06:12,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
09/06/2012 07:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
09/06/2012 07:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 07:25,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 07:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
09/06/2012 07:34,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 07:34,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 09:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 09:19,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 11:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 11:04,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 11:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 11:13,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 11:13,3,PARTICULAR                    ,AUTOMOVEL                     ,               ,VIATURA PMMG        
09/06/2012 12:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 12:18,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 12:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 12:57,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 12:57,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:17,1,ALUGUEL                       ,CAMIONETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:17,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:52,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 13:52,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 14:26,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 14:49,1,ALUGUEL                       ,MICROONIBUS                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 14:58,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 14:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 15:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 15:13,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 15:27,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 15:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 15:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 16:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 16:01,2,ALUGUEL                       ,CAMINHAO                      ,               ,VIATURA PMMG        
09/06/2012 16:46,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 16:46,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 17:17,1,APRENDIZAGEM                  ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 17:50,1,OFICIAL                       ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
09/06/2012 17:50,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 18:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 18:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 19:31,1,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 19:43,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 19:43,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 20:17,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 20:17,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 21:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
09/06/2012 22:27,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 22:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 22:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 22:27,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
09/06/2012 22:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 00:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 00:42,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 00:42,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 01:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 01:25,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 06:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 09:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 09:57,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
10/06/2012 10:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 10:55,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 10:55,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 11:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 11:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 12:24,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 12:26,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 12:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 12:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 12:33,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 12:39,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 13:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 13:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 15:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 15:01,2,PARTICULAR                    ,AUTOMOVEL                     , ,      
10/06/2012 16:09,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
10/06/2012 16:14,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 16:14,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 16:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 17:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 17:03,2,OFICIAL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 17:22,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 17:22,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 17:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 18:49,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
10/06/2012 18:49,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
10/06/2012 18:49,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
10/06/2012 18:49,4,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
10/06/2012 19:09,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 19:09,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 19:21,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 19:21,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 20:58,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 20:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 21:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
10/06/2012 21:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 21:44,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 21:51,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 22:32,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
10/06/2012 22:32,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
10/06/2012 22:32,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
11/06/2012 00:21,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 00:21,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 06:29,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 06:52,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
11/06/2012 06:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 06:53,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 06:53,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 07:02,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:02,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
11/06/2012 07:04,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
11/06/2012 07:04,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:05,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:05,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 07:27,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
11/06/2012 07:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 07:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 07:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
11/06/2012 08:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
11/06/2012 08:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:25,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,VIATURA PMMG        
11/06/2012 08:25,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:45,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:45,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 08:53,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 09:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
11/06/2012 09:02,2,                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
