data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
14/06/2014 06:31,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,2200
14/06/2014 06:37,1,AVE,OTACILIO NEGRAO DE LIMA                           ,JARDIM ATLANTICO                                  ,BAIRRO                        ,15190
14/06/2014 07:50,1,RUA,FRANCISCO DUMONT                                  ,SANTA TEREZINHA                                   ,BAIRRO                        ,SN
14/06/2014 07:50,2,AVE,SANTA TEREZINHA                                   ,SANTA TEREZINHA                                   ,BAIRRO                        ,SN
14/06/2014 08:06,1,AVE,SANTA TEREZINHA                                   ,SANTA TEREZINHA                                   ,BAIRRO                        ,231
14/06/2014 08:32,1,AVE,DOM PEDRO II                                      ,MONSENHOR MESSIAS                                 ,BAIRRO                        ,3838
14/06/2014 08:55,1,AVE,SENADOR LEVINDO COELHO                            ,ERNESTO DO NASCIMENTO                             ,CONJUNTO HABITACIONAL         ,2539
14/06/2014 09:08,1,AVE,WALDYR SOEIRO EMRICH                              ,DIAMANTE                                          ,BAIRRO                        ,4641
14/06/2014 09:14,1,AVE,CRISTIANO MACHADO                                 ,PALMARES                                          ,BAIRRO                        ,SN
14/06/2014 09:14,2,RUA,MANOEL SABINO NOGUEIRA                            ,PALMARES                                          ,BAIRRO                        ,SN
14/06/2014 09:42,1,AVE,DOS ANDRADAS                                      ,DE FREITAS                                        ,GRANJA                        ,S/N
14/06/2014 09:44,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,5600
14/06/2014 10:43,1,RUA,JOAO GUALBERTO DOS SANTOS                         ,CEU AZUL                                          ,BAIRRO                        ,705
14/06/2014 14:00,1,RUA,SALINAS                                           ,FLORESTA                                          ,BAIRRO                        ,206
14/06/2014 14:22,1,RUA,MONTE SANTO                                       ,                                     ,                 ,SN
14/06/2014 14:22,2,RUA,LUNARDI                                           ,                                     ,                 ,0
14/06/2014 14:22,3,AVE,DOM PEDRO II                                      ,                                     ,                 ,SN
14/06/2014 14:48,1,RUA,ALCINDO GONCALVES COTTA                           ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,275
14/06/2014 14:58,1,RUA,PAULO PIEDADE CAMPOS                              ,ESTORIL                                           ,BAIRRO                        ,63
14/06/2014 15:04,1,RUA,CESARIO ALVIM                                     ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,SN
14/06/2014 15:04,2,RUA,RIACHUELO                                         ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,SN
14/06/2014 15:13,1,RUA,JOAO GUALBERTO DOS SANTOS                         ,CEU AZUL                                          ,BAIRRO                        ,364
14/06/2014 15:49,1,EST,DO SANATORIO                                      ,GRANJA WERNECK                                    ,AREA                          ,175
14/06/2014 16:53,1,AVE,CRISTIANO MACHADO                                 ,SAO PAULO                                         ,BAIRRO                        ,5100
14/06/2014 17:10,1,AVE,NOSSA SENHORA DO CARMO                            ,MORRO DO PAPAGAIO                                 ,BAIRRO                        ,2685
14/06/2014 18:29,1,AVE,LEONTINO FRANCISCO ALVES                          ,SERRA VERDE                                       ,BAIRRO                        ,345
14/06/2014 18:29,2,RUA,JOAO DE CARVALHO BARROS                           ,SERRA VERDE                                       ,BAIRRO                        ,0
14/06/2014 18:29,3,RUA,NESTOR VERAS                                      ,SERRA VERDE                                       ,BAIRRO                        ,SN
14/06/2014 20:00,1,RUA,ENGENHO DO SOL                                    ,JARDIM ALVORADA                                   ,BAIRRO                        ,300
14/06/2014 21:31,1,RUA,HUMAITA                                           ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,SN
14/06/2014 21:31,2,RUA,PROGRESSO                                         ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,213
14/06/2014 21:51,1,AVE,AUGUSTO DE LIMA                                   ,CENTRO                                            ,BAIRRO                        ,SN
14/06/2014 21:51,2,RUA,PADRE BELCHIOR                                    ,CENTRO                                            ,BAIRRO                        ,0
14/06/2014 21:51,3,RUA,SAO PAULO                                         ,CENTRO                                            ,BAIRRO                        ,SN
14/06/2014 23:15,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,326
14/06/2014 23:22,1,AVE,SARAMENHA                                         ,FLORAMAR                                          ,BAIRRO                        ,95
15/06/2014 01:57,1,RUA,DEPUTADO CLAUDIO PINHEIRO DE LIMA                 ,GLORIA                                            ,BAIRRO                        ,817
15/06/2014 03:44,1,AVE,CRISTOVAO COLOMBO                                 ,SAVASSI                                           ,BAIRRO                        ,144
15/06/2014 03:47,1,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,SN
15/06/2014 03:47,2,RUA,DOS INCONFIDENTES                                 ,                                     ,                 ,0
15/06/2014 03:47,3,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
15/06/2014 04:07,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
15/06/2014 04:07,2,RUA,PROFESSOR PIMENTA DA VEIGA                        ,                                     ,                 ,SN
15/06/2014 05:54,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,7823
15/06/2014 06:15,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,CIDADE NOVA                                       ,BAIRRO                        ,993
15/06/2014 06:15,1,PCA,SAO GABRIEL                                       ,SAO GABRIEL                                       ,BAIRRO                        ,SN
15/06/2014 07:05,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CAMARGOS                                          ,BAIRRO                        ,5100
15/06/2014 07:10,1,AVE,AMAZONAS                                          ,ALTO BARROCA                                      ,BAIRRO                        ,SN
15/06/2014 07:10,2,RUA,JAPAO                                             ,ALTO BARROCA                                      ,BAIRRO                        ,SN
15/06/2014 07:38,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VISTA DO SOL                                      ,VILA                          ,27
15/06/2014 10:34,1,AVE,PROFESSOR ALFREDO BALENA                          ,                                     ,                 ,SN
15/06/2014 10:34,2,PCA,HUGO WERNECK                                      ,                                     ,                 ,0
15/06/2014 10:34,3,AVE,BERNARDO MONTEIRO                                 ,                                     ,                 ,SN
15/06/2014 10:40,1,RUA,URSULA PAULINO                                    ,BETANIA                                           ,BAIRRO                        ,S/N
15/06/2014 11:00,1,RUA,RADIALISTA JOSE FARRAPO                           ,CEU AZUL                                          ,BAIRRO                        ,182
15/06/2014 11:00,1,AVE,PRESIDENTE TANCREDO NEVES                         ,CASTELO                                           ,BAIRRO                        ,S/N
15/06/2014 11:04,1,RUA,DOMINGOS VIEIRA                                   ,SANTA EFIGENIA                                    ,BAIRRO                        ,SN
15/06/2014 11:04,2,AVE,BRASIL                                            ,SANTA EFIGENIA                                    ,BAIRRO                        ,0
15/06/2014 11:04,3,RUA,MANAUS                                            ,SANTA EFIGENIA                                    ,BAIRRO                        ,SN
15/06/2014 11:13,1,AVE,DOM PEDRO II                                      ,                                     ,                 ,SN
15/06/2014 11:13,2,RUA,VILA RICA                                         ,                                     ,                 ,SN
15/06/2014 11:43,1,RUA,JACAREPAGUA                                       ,JARDIM AMERICA                                    ,BAIRRO                        ,200
15/06/2014 12:18,1,RUA,FURQUIM WERNECK                                   ,GUARANI                                           ,BAIRRO                        ,449
15/06/2014 12:53,1,RUA,NEWTON DA COSTA SILVEIRA                          ,RIO BRANCO                                        ,BAIRRO                        ,SN
15/06/2014 12:53,2,RUA,SEBASTIAO PATRUS DE SOUZA                         ,RIO BRANCO                                        ,BAIRRO                        ,155
15/06/2014 13:43,1,RUA,DESEMBARGADOR BRAULIO                             ,ALTO VERA CRUZ                                    ,BAIRRO                        ,1180
15/06/2014 14:07,1,AVE,GOVERNADOR BENEDICTO VALLADARES                   ,VILA OESTE                                        ,VILA                          ,910
15/06/2014 14:43,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
15/06/2014 14:43,2,RUA,MAJOR BARBOSA                                     ,                                     ,                 ,SN
15/06/2014 14:56,1,RUA,JOAQUIM ZENIR LEITE                               ,                                     ,                 ,SN
15/06/2014 14:56,2,RUA,LUIZ BRANDAO                                      ,                                     ,                 ,SN
15/06/2014 15:02,1,AVE,RISOLETA NEVES                                    ,GUARANI                                           ,BAIRRO                        ,347
15/06/2014 15:23,1,RUA,ANA FERREIRA BRANDAO                              ,JAQUELINE                                         ,BAIRRO                        ,220
15/06/2014 17:13,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ALTO DOS PINHEIROS                                ,BAIRRO                        ,KM 473
15/06/2014 17:23,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,DOM BOSCO                                         ,BAIRRO                        ,KM 472
15/06/2014 17:26,1,AVE,RISOLETA NEVES                                    ,SAO GABRIEL                                       ,BAIRRO                        ,247
15/06/2014 17:28,1,PCA,PADRE ALFREDO SABETTA                             ,SANTA HELENA                                      ,BAIRRO                        ,100
15/06/2014 18:30,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,0
15/06/2014 19:20,1,RUA,CORONEL ANTONIO PEREIRA DE MATOS                  ,                                     ,                 ,SN
15/06/2014 19:20,2,RUA,SEBASTIAO DOS SANTOS                              ,                                     ,                 ,SN
15/06/2014 19:46,1,AVE,VILARINHO                                         ,SESC                                              ,BAIRRO                        ,4100
15/06/2014 20:20,1,RUA,VEREADOR WASHINGTON WALFRIDO                      ,BURITIS                                           ,BAIRRO                        ,SN
15/06/2014 20:20,2,RUA,MARIA HEILBUTH SURETTE                            ,BURITIS                                           ,BAIRRO                        ,SN
15/06/2014 20:28,1,RUA,VERONICA                                          ,SERRANO                                           ,BAIRRO                        ,238
15/06/2014 20:30,1,RUA,CANDIDO DE SOUZA                                  ,GAMELEIRA                                         ,BAIRRO                        ,S/N
15/06/2014 23:05,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,5600
16/06/2014 00:20,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
16/06/2014 00:20,2,RUA,JACUI                                             ,                                     ,                 ,0
16/06/2014 00:20,3,RUA,FELIPE DE MELO                                    ,                                     ,                 ,SN
16/06/2014 08:37,1,AVE,DOS BANDEIRANTES                                  ,SERRA                                             ,BAIRRO                        ,2285
16/06/2014 08:50,1,RUA,ABILIO RODRIGUES PEREIRA                          ,VILA PINHO                                        ,VILA                          ,SN
16/06/2014 08:50,2,AVE,PERIMETRAL                                        ,VILA PINHO                                        ,VILA                          ,SN
16/06/2014 09:19,1,AVE,DOM PEDRO I                                       ,PLANALTO                                          ,BAIRRO                        ,2800
16/06/2014 09:58,1,RUA,GONCALVES DIAS                                    ,LOURDES                                           ,BAIRRO                        ,2302
16/06/2014 11:00,1,AVE,PRESIDENTE TANCREDO NEVES                         ,PAQUETA                                           ,BAIRRO                        ,4004
16/06/2014 11:12,1,RUA,FLAVIO MARQUES LISBOA                             ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,390
16/06/2014 11:35,1,AVE,AMAZONAS                                          ,BARROCA                                           ,BAIRRO                        ,3171
16/06/2014 12:40,1,RUA,ITAJUBA                                           ,SAGRADA FAMILIA                                   ,BAIRRO                        ,1152
16/06/2014 14:02,1,AVE,PARANA                                            ,                                     ,                 ,SN
16/06/2014 14:02,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,SN
16/06/2014 14:02,2,RUA,DOS TUPIS                                         ,                                     ,                 ,SN
16/06/2014 14:08,1,RUA,ESMERALDA                                         ,PRADO                                             ,BAIRRO                        ,SN
16/06/2014 14:08,2,RUA,TURQUESA                                          ,PRADO                                             ,BAIRRO                        ,SN
16/06/2014 14:28,1,RUA,RIO GRANDE DO SUL                                 ,                                     ,                 ,SN
16/06/2014 14:28,2,RUA,DOS CARIJOS                                       ,                                     ,                 ,SN
16/06/2014 14:34,1,AVE,OTACILIO NEGRAO DE LIMA                           ,BRAUNAS                                           ,BAIRRO                        ,8000
16/06/2014 15:28,1,AVE,DOS ANDRADAS                                      ,SANTA EFIGENIA                                    ,BAIRRO                        ,267
16/06/2014 15:36,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,KM 15
16/06/2014 15:41,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,622
16/06/2014 15:42,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO PAULO                                         ,BAIRRO                        ,KM 5
16/06/2014 15:45,1,RUA,LIRIOS DO CAMPO                                   ,                                     ,                 ,SN
16/06/2014 15:45,2,RUA,ROSA DE PEDRA                                     ,                                     ,                 ,SN
16/06/2014 17:00,1,RUA,LIMA DUARTE                                       ,                                     ,                 ,SN
16/06/2014 17:00,2,RUA,RIACHUELO                                         ,                                     ,                 ,SN
16/06/2014 18:21,1,RUA,JOAO ANTONIO AZEREDO                              ,                                     ,                 ,SN
16/06/2014 18:21,2,AVE,PAULO CAMILO PENA                                 ,                                     ,                 ,SN
16/06/2014 18:49,1,RUA,CLAUDIO MANOEL                                    ,SAVASSI                                           ,BAIRRO                        ,SN
16/06/2014 18:49,2,AVE,GETULIO VARGAS                                    ,SAVASSI                                           ,BAIRRO                        ,SN
16/06/2014 19:00,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
16/06/2014 19:00,1,AVE,AMAZONAS                                          ,CENTRO                                            ,BAIRRO                        ,602
16/06/2014 19:18,1,AVE,BARAO HOMEM DE MELO                               ,SANTA SOFIA                                       ,BAIRRO                        ,1313
16/06/2014 19:22,1,RUA,JAVARI                                            ,RENASCENCA                                        ,BAIRRO                        ,903
16/06/2014 19:30,1,RUA,DOS TUPIS                                         ,CENTRO                                            ,BAIRRO                        ,560
16/06/2014 20:29,1,AVE,HERACLITO MOURAO DE MIRANDA                       ,CONJUNTO CELSO MACHADO                            ,BAIRRO                        ,SN
16/06/2014 20:29,2,RUA,TOCANTINS                                         ,CONJUNTO CELSO MACHADO                            ,BAIRRO                        ,SN
16/06/2014 21:51,1,AVE,DOM PEDRO II                                      ,                                     ,                 ,SN
16/06/2014 21:51,2,RUA,CAMPOS GERAIS                                     ,                                     ,                 ,0
16/06/2014 21:51,3,AVE,PRESIDENTE CARLOS LUZ                             ,                                     ,                 ,SN
16/06/2014 23:02,1,RUA,RADIALISTA CARLOS LOTT                            ,                                     ,                 ,SN
16/06/2014 23:02,2,RUA,RADIALISTA MACLEREVSKI                            ,                                     ,                 ,SN
17/06/2014 07:10,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,5600
17/06/2014 07:30,1,PCA,RAUL SOARES                                       ,CENTRO                                            ,BAIRRO                        ,SN
17/06/2014 07:49,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BETANIA                                           ,BAIRRO                        ,KM 537
17/06/2014 07:50,1,RUA,DOS AIMORES                                       ,                                     ,                 ,S/N
17/06/2014 07:50,2,RUA,ALAGOAS                                           ,                                     ,                 ,S/N
17/06/2014 07:54,1,RUA,JOAQUIM PEREIRA                                   ,SANTA BRANCA                                      ,BAIRRO                        ,379
17/06/2014 08:00,1,AVE,OLEGARIO MACIEL                                   ,CENTRO                                            ,BAIRRO                        ,721
17/06/2014 08:10,1,RUA,SAO MIGUEL                                        ,ITAPOA                                            ,BAIRRO                        ,703
17/06/2014 08:18,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,SN
17/06/2014 08:18,2,RUA,DA BAHIA                                          ,CENTRO                                            ,BAIRRO                        ,SN
17/06/2014 08:33,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,                                     ,                 ,KM 467
17/06/2014 08:38,1,RUA,JULIO DIAS                                        ,PROVIDENCIA                                       ,BAIRRO                        ,265
17/06/2014 08:45,1,RUA,BERNARDO GUIMARAES                                ,LOURDES                                           ,BAIRRO                        ,2295
17/06/2014 08:46,1,RUA,DOS AIMORES                                       ,BOA VIAGEM                                        ,BAIRRO                        ,SN
17/06/2014 08:46,2,RUA,ALAGOAS                                           ,BOA VIAGEM                                        ,BAIRRO                        ,293
17/06/2014 08:49,1,AVE,SANTA ROSA                                        ,SAO LUIZ                                          ,BAIRRO                        ,855
17/06/2014 09:47,1,RUA,DOS ATLETICANOS                                   ,MILIONARIOS                                       ,BAIRRO                        ,SN
17/06/2014 09:47,2,RUA,DAVID FONSECA                                     ,MILIONARIOS                                       ,BAIRRO                        ,SN
17/06/2014 09:59,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,387
17/06/2014 10:00,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 10
17/06/2014 10:36,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,505
17/06/2014 12:01,1,RUA,ITAMARACA                                         ,CONCORDIA                                         ,BAIRRO                        ,SN
17/06/2014 12:01,2,RUA,TAMBORIL                                          ,CONCORDIA                                         ,BAIRRO                        ,35
17/06/2014 12:31,1,AVE,CRISTIANO MACHADO                                 ,CIDADE NOVA                                       ,BAIRRO                        ,1908
17/06/2014 12:33,1,AVE,HERACLITO MOURAO DE MIRANDA                       ,SANTA TEREZINHA                                   ,BAIRRO                        ,SN
17/06/2014 12:33,2,AVE,SANTA TEREZINHA                                   ,SANTA TEREZINHA                                   ,BAIRRO                        ,SN
17/06/2014 12:39,1,AVE,MENELICK DE CARVALHO                              ,FLAVIO MARQUES LISBOA                             ,BAIRRO                        ,1151
17/06/2014 12:50,1,AVE,PARANA                                            ,CENTRO                                            ,BAIRRO                        ,630
17/06/2014 12:50,1,AVE,AFONSO VAZ DE MELO                                ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,1460
17/06/2014 12:57,1,AVE,NOSSA SENHORA DO CARMO                            ,SAO PEDRO                                         ,BAIRRO                        ,1430
17/06/2014 12:58,1,RUA,SANTA CATARINA                                    ,LOURDES                                           ,BAIRRO                        ,1222
17/06/2014 13:33,1,RUA,ELISIO DE BRITO                                   ,                                     ,                 ,SN
17/06/2014 13:33,2,RUA,OTAVIO CARNEIRO                                   ,                                     ,                 ,SN
17/06/2014 13:35,1,RUA,JOAQUIM CLEMENTE                                  ,XODO MARIZE                                       ,BAIRRO                        ,20
17/06/2014 14:10,1,AVE,DOS BANDEIRANTES                                  ,ANCHIETA                                          ,BAIRRO                        ,1067
17/06/2014 14:30,1,RUA,COSME DAMIAO                                      ,UNIVERSITARIO                                     ,BAIRRO                        ,221
17/06/2014 14:37,1,AVE,OLINTO MEIRELES                                   ,MILIONARIOS                                       ,BAIRRO                        ,1395
17/06/2014 15:03,1,AVE,TERESA CRISTINA                                   ,PRADO                                             ,BAIRRO                        ,255
17/06/2014 15:09,1,RUA,ESPINOSA                                          ,CARLOS PRATES                                     ,BAIRRO                        ,50
17/06/2014 15:09,2,RUA,PASSOS                                            ,CARLOS PRATES                                     ,BAIRRO                        ,SN
17/06/2014 15:23,1,AVE,ABILIO MACHADO                                    ,SAO SALVADOR                                      ,BAIRRO                        ,SN
17/06/2014 15:23,2,AVE,HERACLITO MOURAO DE MIRANDA                       ,SAO SALVADOR                                      ,BAIRRO                        ,0
17/06/2014 15:23,3,RUA,IMPERIAL                                          ,SAO SALVADOR                                      ,BAIRRO                        ,0
17/06/2014 15:23,4,AVE,BRIGADEIRO EDUARDO GOMES                          ,SAO SALVADOR                                      ,BAIRRO                        ,SN
17/06/2014 15:48,1,RUA,AJAIR DE ALMEIDA COSTA                            ,MANTIQUEIRA                                       ,BAIRRO                        ,658
17/06/2014 15:59,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,UNIVERSITARIO                                     ,BAIRRO                        ,KM 06
17/06/2014 15:59,2,RUA,PEDRO VALENTE                                     ,UNIVERSITARIO                                     ,BAIRRO                        ,0
17/06/2014 16:06,1,RUA,JOSE FELIX MARTINS                                ,MANTIQUEIRA                                       ,BAIRRO                        ,220
17/06/2014 16:26,1,RUA,FLOR DE PITANGUEIRA                               ,INDEPENDENCIA                                     ,BAIRRO                        ,119
17/06/2014 16:47,1,RUA,PROFESSOR TITO NOVAIS                             ,MINAS BRASIL                                      ,BAIRRO                        ,180
17/06/2014 16:52,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
17/06/2014 16:52,2,RUA,PLATINA                                           ,                                     ,                 ,SN
17/06/2014 18:32,1,AVE,RISOLETA NEVES                                    ,PROVIDENCIA                                       ,BAIRRO                        ,1530
17/06/2014 18:44,1,AVE,SENADOR LEVINDO COELHO                            ,MANGUEIRAS                                        ,BAIRRO                        ,3366
17/06/2014 20:58,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
17/06/2014 20:58,2,RUA,ZURICK                                            ,                                     ,                 ,SN
17/06/2014 21:30,1,AVE,DOUTOR CRISTIANO GUIMARAES                        ,PLANALTO                                          ,BAIRRO                        ,1027
17/06/2014 22:00,1,RUA,ANTONIO ALEIXO                                    ,                                     ,                 ,SN
17/06/2014 22:00,2,RUA,SAO PAULO                                         ,                                     ,                 ,SN
17/06/2014 22:46,1,AVE,PROFESSOR MARIO WERNECK                           ,ESTORIL                                           ,BAIRRO                        ,820
18/06/2014 00:24,1,RUA,DIMAS PEREIRA LOPES                               ,MANTIQUEIRA                                       ,BAIRRO                        ,70
18/06/2014 01:30,1,AVE,DO CONTORNO                                       ,CIDADE JARDIM                                     ,BAIRRO                        ,SN
18/06/2014 01:30,2,RUA,MARILIA DE DIRCEU                                 ,CIDADE JARDIM                                     ,BAIRRO                        ,0
18/06/2014 01:30,3,AVE,PRUDENTE DE MORAIS                                ,CIDADE JARDIM                                     ,BAIRRO                        ,SN
18/06/2014 07:53,1,RUA,DO OURO                                           ,SERRA                                             ,BAIRRO                        ,938
18/06/2014 09:51,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,SN
18/06/2014 09:51,2,RUA,DOS CAETES                                        ,CENTRO                                            ,BAIRRO                        ,0
18/06/2014 09:51,3,RUA,CURITIBA                                          ,CENTRO                                            ,BAIRRO                        ,SN
18/06/2014 10:06,1,RUA,TUCURUI                                           ,CARDOSO                                           ,BAIRRO                        ,0
18/06/2014 10:06,2,RUA,LUIZ CARLOS MELAO                                 ,CARDOSO                                           ,BAIRRO                        ,0
18/06/2014 10:06,3,RUA,ITAPETININGA                                      ,CARDOSO                                           ,BAIRRO                        ,250
18/06/2014 11:11,1,RUA,JOSE RODRIGUES PEREIRA                            ,                                     ,                 ,SN
18/06/2014 11:11,2,AVE,ENGENHEIRO CARLOS GOULART                         ,                                     ,                 ,SN
18/06/2014 11:13,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,UNIVERSITARIO                                     ,BAIRRO                        ,KM 464
18/06/2014 11:14,1,RUA,JOAO DONADA                                       ,SERRANO                                           ,BAIRRO                        ,0
18/06/2014 11:14,2,RUA,HERBERT DE SOUZA                                  ,SERRANO                                           ,BAIRRO                        ,0
18/06/2014 11:14,3,AVE,SERRANA                                           ,SERRANO                                           ,BAIRRO                        ,978
18/06/2014 12:03,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,3828
18/06/2014 12:23,1,RUA,LAURO GOMES VIDAL                                 ,DOM JOAQUIM                                       ,BAIRRO                        ,140
18/06/2014 12:27,1,RUA,SOCRATES                                          ,NAZARE                                            ,BAIRRO                        ,621
18/06/2014 12:33,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,8005
18/06/2014 12:41,1,RUA,ESTEVAO MUSSO                                     ,IMBAUBAS                                          ,BAIRRO                        ,215
18/06/2014 12:55,1,AVE,SARAMENHA                                         ,GUARANI                                           ,BAIRRO                        ,1827
18/06/2014 12:55,2,AVE,RISOLETA NEVES                                    ,GUARANI                                           ,BAIRRO                        ,0
18/06/2014 14:21,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,1686
18/06/2014 14:54,1,RUA,DOS TUPINAMBAS                                    ,CENTRO                                            ,BAIRRO                        ,851
18/06/2014 15:07,1,RUA,HERMILO ALVES                                     ,SANTA TEREZA                                      ,BAIRRO                        ,85
18/06/2014 15:16,1,AVE,BRIGADEIRO EDUARDO GOMES                          ,DOM BOSCO                                         ,BAIRRO                        ,375
18/06/2014 15:45,1,RUA,DOS GUAJAJARAS                                    ,BOA VIAGEM                                        ,BAIRRO                        ,199
18/06/2014 16:07,1,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,124
18/06/2014 16:37,1,AVE,CRISTIANO MACHADO                                 ,SAGRADA FAMILIA                                   ,BAIRRO                        ,868
18/06/2014 16:41,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,468
18/06/2014 17:10,1,RUA,DOS PESSEGUEIROS                                  ,VILA CLORIS                                       ,VILA                          ,31
18/06/2014 17:10,1,RUA,PLATINA                                           ,PRADO                                             ,BAIRRO                        ,400
18/06/2014 17:32,1,ALA,JOSE MARIA ALKIMIM                                ,SERRA VERDE                                       ,BAIRRO                        ,1
18/06/2014 17:37,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VILA OESTE                                        ,VILA                          ,KM 475
18/06/2014 18:58,1,RUA,EDSON LUIZ MIRANDA                                ,MARIA GORETTI                                     ,BAIRRO                        ,S/N
18/06/2014 18:58,2,RUA,EXPEDICIONARIO JOSE ZEFERINO                      ,MARIA GORETTI                                     ,BAIRRO                        ,S/N
18/06/2014 19:00,1,AVE,AFONSO PENA                                       ,                                     ,                 ,S/N
18/06/2014 19:00,1,RUA,PADRE PEDRO PINTO                                 ,VENDA NOVA                                        ,BAIRRO                        ,281
18/06/2014 19:00,2,RUA,BERNARDO GUIMARAES                                ,                                     ,                 ,0
18/06/2014 19:00,3,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,S/N
18/06/2014 19:10,1,RUA,MANOEL MACEDO                                     ,SAO CRISTOVAO                                     ,BAIRRO                        ,714
18/06/2014 19:30,1,RUA,JOAQUIM MURTINHO                                  ,SANTO ANTONIO                                     ,BAIRRO                        ,S/N
18/06/2014 19:30,2,RUA,TENENTE RENATO CESAR                              ,SANTO ANTONIO                                     ,BAIRRO                        ,0
18/06/2014 19:30,3,AVE,PRUDENTE DE MORAIS                                ,SANTO ANTONIO                                     ,BAIRRO                        ,S/N
18/06/2014 19:31,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ALICE                                             ,VILA                          ,KM 458
18/06/2014 20:00,1,RUA,LUIZ PONGELUPE                                    ,CARDOSO                                           ,BAIRRO                        ,S/N
18/06/2014 20:00,2,RUA,LUCAS DE CARVALHO SANTOS                          ,CARDOSO                                           ,BAIRRO                        ,S/N
18/06/2014 20:31,1,AVE,PARANA                                            ,                                     ,                 ,S/N
18/06/2014 20:31,2,RUA,DOS CARIJOS                                       ,                                     ,                 ,S/N
18/06/2014 20:57,1,AVE,CRISTIANO MACHADO                                 ,SAO BERNARDO                                      ,BAIRRO                        ,8989
18/06/2014 21:40,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,3860
19/06/2014 02:52,1,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,S/N
19/06/2014 02:52,2,RUA,TOME DE SOUZA                                     ,                                     ,                 ,S/N
