data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
02/04/2015 10:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 10:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
02/04/2015 10:49,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 11:39,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 11:39,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 11:43,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 12:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 12:57,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 13:04,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 13:04,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 13:28,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 13:28,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 13:51,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 13:51,2,ALUGUEL                       ,ONIBUS                        ,               ,      
02/04/2015 14:36,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 15:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 15:15,2,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
02/04/2015 16:05,1,              ,MOTOCICLETA                   , ,      
02/04/2015 16:05,2,              ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 16:18,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 16:29,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 16:29,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 17:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 17:06,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 17:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 17:23,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 18:09,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/04/2015 18:09,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 18:11,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 18:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 18:23,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 18:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
02/04/2015 18:26,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
02/04/2015 18:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 18:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 18:30,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/04/2015 18:30,4,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 18:39,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 18:39,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 19:08,1,PARTICULAR                    ,CAMIONETA                     ,PARADO         ,      
02/04/2015 19:08,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/04/2015 19:08,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/04/2015 19:08,4,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:08,5,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 19:08,6,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/04/2015 19:08,7,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:26,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/04/2015 19:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:32,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:39,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:47,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 19:47,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 19:48,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 19:48,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 20:20,1,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 20:20,2,PARTICULAR                    ,AUTOMOVEL                     , ,      
02/04/2015 21:21,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 21:21,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 21:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/04/2015 21:57,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
02/04/2015 23:01,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/04/2015 23:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 01:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 01:45,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 03:41,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 05:31,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 05:31,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 08:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 08:18,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 12:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 12:23,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 12:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 12:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 13:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 13:12,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 14:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 14:55,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 16:46,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
03/04/2015 16:46,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 16:46,3,              ,CICLOMOTOR                    ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 16:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 16:56,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 17:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 17:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 18:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/04/2015 20:38,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 20:38,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/04/2015 20:38,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/04/2015 21:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 21:12,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 21:14,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/04/2015 21:14,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 23:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 23:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2015 23:19,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 23:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2015 23:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 01:28,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 03:15,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
04/04/2015 05:30,1,              ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 05:30,2,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2015 05:50,1,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 07:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 07:23,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 07:53,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 07:53,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 09:18,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 09:18,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 11:25,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
04/04/2015 11:25,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
04/04/2015 12:24,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 12:24,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 13:36,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 13:36,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 13:41,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 13:41,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 13:41,4,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
04/04/2015 14:03,1,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 14:03,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 14:17,1,PARTICULAR                    ,CICLOMOTOR                    ,EM MOVIMENTO   ,      
04/04/2015 14:17,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
04/04/2015 14:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 14:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 14:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 14:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2015 16:17,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 16:17,2,ALUGUEL                       ,CAMIONETA                     ,EM MOVIMENTO   ,      
04/04/2015 16:53,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 16:53,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 16:53,4,              ,AUTOMOVEL                     ,               ,      
04/04/2015 17:06,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
04/04/2015 18:06,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,AMBULANCIA          
04/04/2015 18:06,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 18:13,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 18:13,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 18:48,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 18:48,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2015 19:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2015 19:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 00:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 00:26,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 00:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 00:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 04:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 04:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2015 04:22,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 05:12,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 05:12,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 06:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 11:43,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
05/04/2015 11:52,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 11:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 12:17,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
05/04/2015 13:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 13:06,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 13:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 14:06,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2015 14:06,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2015 14:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
05/04/2015 15:11,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 16:00,1,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
05/04/2015 16:00,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 16:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 16:25,2,PARTICULAR                    ,MOTONETA                      ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2015 18:28,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
05/04/2015 18:28,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 21:32,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 21:32,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/04/2015 22:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2015 23:00,1,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2015 23:00,2,              ,              ,EM MOVIMENTO   ,      
06/04/2015 00:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 00:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
06/04/2015 05:55,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 05:55,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 06:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 06:36,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 06:36,2,              ,CAMINHAO                      ,EM MOVIMENTO   ,      
06/04/2015 07:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 07:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 07:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 07:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 07:32,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 07:32,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 08:08,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 08:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 08:08,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
06/04/2015 08:08,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 08:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 08:09,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 08:09,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
06/04/2015 08:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 08:26,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 08:26,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 09:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 09:03,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 09:06,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 09:56,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
06/04/2015 11:03,1,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,AMBULANCIA          
06/04/2015 11:03,2,              ,              ,EM MOVIMENTO   ,      
06/04/2015 12:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 13:08,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,      
06/04/2015 13:08,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 13:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 13:20,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 14:21,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 14:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 14:42,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2015 14:42,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2015 15:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
06/04/2015 16:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 16:19,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 16:26,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
06/04/2015 16:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 16:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 16:29,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
06/04/2015 16:29,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 16:29,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 16:29,4,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 17:08,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/04/2015 17:08,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 17:13,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 17:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
06/04/2015 17:30,1,OFICIAL                       ,MICROONIBUS                   ,EM MOVIMENTO   ,      
06/04/2015 17:30,2,              ,              ,EM MOVIMENTO   ,      
06/04/2015 18:03,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 18:03,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 18:05,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 18:05,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 18:47,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 18:51,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 18:59,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 18:59,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 19:03,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 19:03,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2015 20:19,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 22:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/04/2015 22:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/04/2015 00:11,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
07/04/2015 00:11,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,AMBULANCIA          
07/04/2015 00:11,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 06:30,1,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/04/2015 06:30,2,              ,CAMIONETA                     ,EM MOVIMENTO   ,      
07/04/2015 07:27,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 08:07,1,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
07/04/2015 08:07,2,              ,BICICLETA                     ,               ,VEICULO ENVOLVIDO   
07/04/2015 08:52,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/04/2015 08:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 09:21,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 10:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/04/2015 10:00,2,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
07/04/2015 10:51,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,TERCEIROS           
07/04/2015 10:51,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 10:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/04/2015 10:55,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
07/04/2015 11:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
07/04/2015 11:56,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
07/04/2015 12:11,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,      
07/04/2015 12:11,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
07/04/2015 12:24,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
