data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
23/05/2013 00:17,1,AVE,DOUTOR CRISTIANO GUIMARAES                        ,PLANALTO                                          ,BAIRRO                        ,280
23/05/2013 05:50,1,RUA,PITANGUI                                          ,SAGRADA FAMILIA                                   ,BAIRRO                        ,1880
23/05/2013 07:24,1,AVE,DOM PEDRO II                                      ,MONSENHOR MESSIAS                                 ,BAIRRO                        ,3250
23/05/2013 07:30,1,AVE,DO CONTORNO                                       ,BARRO PRETO                                       ,BAIRRO                        ,562
23/05/2013 07:47,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,1295
23/05/2013 08:18,1,RUA,ONZE DE AGOSTO                                    ,ESTORIL                                           ,BAIRRO                        ,165
23/05/2013 09:11,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,SN
23/05/2013 09:11,2,RUA,DOS CARIJOS                                       ,CENTRO                                            ,BAIRRO                        ,SN
23/05/2013 09:59,1,AVE,SINFRONIO BROCHADO                                ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,80
23/05/2013 10:01,1,AVE,CRISTIANO MACHADO                                 ,SAO PAULO                                         ,BAIRRO                        ,5100
23/05/2013 10:05,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,140
23/05/2013 10:25,1,AVE,PRESIDENTE TANCREDO NEVES                         ,                                     ,                 ,SN
23/05/2013 10:25,2,RUA,FREI MARTINHO BURNIER                             ,                                     ,                 ,SN
23/05/2013 10:37,1,AVE,DO CONTORNO                                       ,SANTO AGOSTINHO                                   ,BAIRRO                        ,8256
23/05/2013 11:03,1,AVE,OLINTO MEIRELES                                   ,SANTA HELENA                                      ,BAIRRO                        ,1420
23/05/2013 11:10,1,RUA,WALDOMIRO LOBO                                    ,GUARANI                                           ,BAIRRO                        ,336
23/05/2013 11:13,1,RUA,EDSON                                             ,                                     ,                 ,SN
23/05/2013 11:13,2,RUA,NELSON                                            ,                                     ,                 ,SN
23/05/2013 11:45,1,AVE,AMAZONAS                                          ,NOVA SUISSA                                       ,BAIRRO                        ,4722
23/05/2013 11:55,1,AVE,PROFESSOR ALFREDO BALENA                          ,SANTA EFIGENIA                                    ,BAIRRO                        ,400
23/05/2013 12:32,1,RUA,AUGUSTO DOS ANJOS                                 ,RIO BRANCO                                        ,BAIRRO                        ,411
23/05/2013 13:09,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,                                     ,                 ,SN
23/05/2013 13:09,1,AVE,RAJA GABAGLIA                                     ,LUXEMBURGO                                        ,BAIRRO                        ,1213
23/05/2013 13:09,2,AVE,CORONEL JOSE DIAS BICALHO                         ,                                     ,                 ,SN
23/05/2013 13:39,1,AVE,FRANCISCO SA                                      ,                                     ,                 ,SN
23/05/2013 13:39,2,RUA,HERCULANO DE FREITAS                              ,                                     ,                 ,SN
23/05/2013 13:55,1,AVE,NOSSA SENHORA DE FATIMA                           ,CARLOS PRATES                                     ,BAIRRO                        ,1612
23/05/2013 14:58,1,TRV,F                                                 ,BERNADETE                                         ,BAIRRO                        ,0
23/05/2013 14:58,2,RUA,DOZE                                              ,BERNADETE                                         ,BAIRRO                        ,0
23/05/2013 15:04,1,RUA,ENGENHO DO SOL                                    ,JARDIM ALVORADA                                   ,BAIRRO                        ,285
23/05/2013 15:24,1,AVE,AFONSO VAZ DE MELO                                ,                                     ,                 ,SN
23/05/2013 15:24,2,RUA,CABO VALERIO SANTOS                               ,                                     ,                 ,SN
23/05/2013 15:40,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,735
23/05/2013 15:50,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,784
23/05/2013 16:20,1,RUA,CONSELHEIRO GALVAO                                ,                                     ,                 ,SN
23/05/2013 16:20,2,RUA,IRMA EUFEMIA                                      ,                                     ,                 ,SN
23/05/2013 16:23,1,RUA,PEDRO LESSA                                       ,                                     ,                 ,205
23/05/2013 16:29,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,3412
23/05/2013 16:30,1,AVE,AMAZONAS                                          ,NOVA SUISSA                                       ,BAIRRO                        ,4529
23/05/2013 16:40,1,RUA,MAJOR BARBOSA                                     ,                                     ,                 ,SN
23/05/2013 16:40,2,RUA,TENENTE ANASTACIO DE MOURA                        ,                                     ,                 ,SN
23/05/2013 16:44,1,RUA,DOUTOR BENEDITO XAVIER                            ,GUARANI                                           ,BAIRRO                        ,S/N
23/05/2013 16:44,2,AVE,SARAMENHA                                         ,GUARANI                                           ,BAIRRO                        ,S/N
23/05/2013 16:59,1,AVE,AMAZONAS                                          ,PRADO                                             ,BAIRRO                        ,3262
23/05/2013 18:00,1,RUA,DAS ALMAS                                         ,PAULO VI                                          ,BAIRRO                        ,2
23/05/2013 18:50,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VILA SAO PAULO                                    ,VILA                          ,740
23/05/2013 19:15,1,AVE,GETULIO VARGAS                                    ,SAVASSI                                           ,BAIRRO                        ,1640
23/05/2013 19:25,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,S/N
23/05/2013 19:25,2,RUA,DOS CAETES                                        ,CENTRO                                            ,BAIRRO                        ,0
23/05/2013 19:25,3,RUA,CURITIBA                                          ,CENTRO                                            ,BAIRRO                        ,S/N
23/05/2013 20:05,1,AVE,TERESA CRISTINA                                   ,BETANIA                                           ,BAIRRO                        ,6644
23/05/2013 20:41,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10331
23/05/2013 20:41,2,VDT,OESTE                                             ,CARLOS PRATES                                     ,BAIRRO                        ,SN
23/05/2013 20:56,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,403
23/05/2013 22:05,1,RUA,PIRAQUARA                                         ,VILA OESTE                                        ,VILA                          ,100
23/05/2013 23:21,1,AVE,CRISTIANO MACHADO                                 ,MINASLANDIA                                       ,BAIRRO                        ,8888
24/05/2013 02:27,1,AVE,TERESA CRISTINA                                   ,BETANIA                                           ,BAIRRO                        ,5290
24/05/2013 06:00,1,AVE,DOM JOAO VI                                       ,PALMEIRAS                                         ,BAIRRO                        ,974
24/05/2013 07:01,1,RUA,JOAO SAMAHA                                       ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,SN
24/05/2013 07:01,2,AVE,DOM PEDRO I                                       ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,SN
24/05/2013 07:06,1,RUA,JURUA                                             ,                                     ,                 ,SN
24/05/2013 07:06,2,RUA,SAO ROQUE                                         ,                                     ,                 ,SN
24/05/2013 07:20,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,8151
24/05/2013 07:20,1,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,905
24/05/2013 07:23,1,RUA,GUSTAVO DA SILVEIRA                               ,SANTA INES                                        ,BAIRRO                        ,SN
24/05/2013 07:23,2,RUA,CONCEICAO DO PARA                                 ,SANTA INES                                        ,BAIRRO                        ,1600
24/05/2013 07:49,1,RUA,MANOEL ELIAS DE AGUIAR                            ,                                     ,                 ,SN
24/05/2013 07:49,2,RUA,DEPUTADO ANDRE DE ALMEIDA                         ,                                     ,                 ,0
24/05/2013 07:49,3,RUA,JOSE RIBEIRO FILHO                                ,                                     ,                 ,SN
24/05/2013 08:10,1,RUA,DOMINICA                                          ,ITAPOA                                            ,BAIRRO                        ,S/N
24/05/2013 08:10,2,RUA,JUSCELINA CONCEICAO                               ,ITAPOA                                            ,BAIRRO                        ,0
24/05/2013 08:10,3,RUA,IMPERATRIZ                                        ,ITAPOA                                            ,BAIRRO                        ,0
24/05/2013 08:10,4,AVE,PORTUGAL                                          ,ITAPOA                                            ,BAIRRO                        ,S/N
24/05/2013 08:38,1,AVE,DOM PEDRO I                                       ,JARDIM ATLANTICO                                  ,BAIRRO                        ,11
24/05/2013 09:03,1,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,431
24/05/2013 11:03,1,AVE,DOM PEDRO II                                      ,CARLOS PRATES                                     ,BAIRRO                        ,2310
24/05/2013 11:10,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
24/05/2013 11:10,2,RUA,PLATINA                                           ,                                     ,                 ,SN
24/05/2013 11:37,1,RUA,WALDOMIRO LOBO                                    ,GUARANI                                           ,BAIRRO                        ,272
24/05/2013 11:50,1,RUA,BEBERIBE                                          ,                                     ,                 ,SN
24/05/2013 11:50,1,RUA,RIO GRANDE DO NORTE                               ,SAVASSI                                           ,BAIRRO                        ,1415
24/05/2013 11:50,2,RUA,PITANGUI                                          ,                                     ,                 ,SN
24/05/2013 11:59,1,RUA,FELICIANO RIBEIRO                                 ,RIO BRANCO                                        ,BAIRRO                        ,SN
24/05/2013 11:59,2,RUA,MARCIO LIMA PAIXAO                                ,RIO BRANCO                                        ,BAIRRO                        ,8
24/05/2013 13:20,1,AVE,BRIGADEIRO EDUARDO GOMES                          ,GLORIA                                            ,BAIRRO                        ,980
24/05/2013 13:22,1,RUA,BOAVENTURA                                        ,                                     ,                 ,SN
24/05/2013 13:22,2,RUA,JOAO FERNANDES                                    ,                                     ,                 ,0
24/05/2013 13:22,3,RUA,FREI MANOEL DA CRUZ                               ,                                     ,                 ,SN
24/05/2013 13:54,1,RUA,JOAQUIM FRANCISCO DA SILVEIRA                     ,IPIRANGA                                          ,BAIRRO                        ,SN
24/05/2013 13:54,2,RUA,PIO XI                                            ,IPIRANGA                                          ,BAIRRO                        ,SN
24/05/2013 14:51,1,RUA,GUIDO LEAO                                        ,SERRA VERDE                                       ,BAIRRO                        ,22
24/05/2013 14:58,1,RUA,DO OURO                                           ,SERRA                                             ,BAIRRO                        ,958
24/05/2013 15:09,1,AVE,AFONSO PENA                                       ,SAVASSI                                           ,BAIRRO                        ,3000
24/05/2013 15:15,1,RUA,GUARARAPES                                        ,PINDORAMA                                         ,BAIRRO                        ,1269
24/05/2013 15:30,1,AVE,FRANCISCO SALES                                   ,SANTA EFIGENIA                                    ,BAIRRO                        ,898
24/05/2013 16:13,1,RUA,JOSE RODRIGUES PEREIRA                            ,BURITIS                                           ,BAIRRO                        ,210
24/05/2013 17:25,1,AVE,CRISTIANO MACHADO                                 ,MINASLANDIA                                       ,BAIRRO                        ,9292
24/05/2013 17:53,1,RUA,MAESTRO JUSTINO DA CONCEICAO                      ,VENDA NOVA                                        ,BAIRRO                        ,255
24/05/2013 18:17,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,3001
24/05/2013 18:50,1,AVE,CRISTIANO MACHADO                                 ,FLORAMAR                                          ,BAIRRO                        ,10390
24/05/2013 19:07,1,RUA,CONCEICAO DO PARA                                 ,SANTA INES                                        ,BAIRRO                        ,20
24/05/2013 20:30,1,AVE,SILVA LOBO                                        ,CALAFATE                                          ,BAIRRO                        ,SN
24/05/2013 20:30,2,AVE,TERESA CRISTINA                                   ,CALAFATE                                          ,BAIRRO                        ,SN
24/05/2013 20:32,1,RUA,ILMENITA                                          ,GLALIJA                                           ,VILA                          ,39
24/05/2013 21:21,1,AVE,AFONSO PENA                                       ,                                     ,                 ,SN
24/05/2013 21:21,2,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
24/05/2013 21:58,1,AVE,DOM PEDRO I                                       ,PLANALTO                                          ,BAIRRO                        ,2176
24/05/2013 22:15,1,AVE,DO CONTORNO                                       ,GUTIERREZ                                         ,BAIRRO                        ,9009
24/05/2013 22:59,1,AVE,SENADOR LEVINDO COELHO                            ,INDEPENDENCIA                                     ,BAIRRO                        ,133
24/05/2013 23:24,1,RUA,DOS GEOLOGOS                                      ,ALIPIO DE MELO                                    ,BAIRRO                        ,313
25/05/2013 00:22,1,AVE,ANTONIO ABRAHAO CARAM                             ,                                     ,                 ,SN
25/05/2013 00:22,2,AVE,PRESIDENTE ANTONIO CARLOS                         ,                                     ,                 ,SN
25/05/2013 03:09,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
25/05/2013 03:09,2,RUA,PARACATU                                          ,                                     ,                 ,SN
25/05/2013 05:25,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SUMARE                                            ,BAIRRO                        ,16900
25/05/2013 05:35,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
25/05/2013 05:35,2,RUA,JACUI                                             ,                                     ,                 ,SN
25/05/2013 05:54,1,RUA,DO URUGUAI                                        ,SION                                              ,BAIRRO                        ,630
25/05/2013 07:28,1,AVE,DOM PEDRO II                                      ,BONFIM                                            ,BAIRRO                        ,1044
25/05/2013 08:14,1,AVE,CORONEL OSCAR PASCHOAL                            ,SAO LUIZ                                          ,BAIRRO                        ,10
25/05/2013 08:17,1,RUA,IPAMERI                                           ,                                     ,                 ,SN
25/05/2013 08:17,2,RUA,CAPITAO ENEAS                                     ,                                     ,                 ,0
25/05/2013 08:17,3,RUA,PONTA GROSSA                                      ,                                     ,                 ,SN
25/05/2013 08:20,1,RUA,DO OURO                                           ,SERRA                                             ,BAIRRO                        ,83
25/05/2013 09:04,1,AVE,DOM PEDRO II                                      ,JARDIM MONTANHES                                  ,BAIRRO                        ,4705
25/05/2013 11:20,1,AVE,AMAZONAS                                          ,GAMELEIRA                                         ,BAIRRO                        ,6226
25/05/2013 11:26,1,RUA,CORONEL JAIRO PEREIRA                             ,PALMARES                                          ,BAIRRO                        ,SN
25/05/2013 11:26,2,AVE,CRISTIANO MACHADO                                 ,PALMARES                                          ,BAIRRO                        ,SN
25/05/2013 11:29,1,AVE,SENADOR LEVINDO COELHO                            ,TIROL                                             ,BAIRRO                        ,475
25/05/2013 12:15,1,RUA,MANOEL ELIAS DE AGUIAR                            ,OURO PRETO                                        ,BAIRRO                        ,205
25/05/2013 12:27,1,AVE,JOAO ROLLA FILHO                                  ,DIAMANTE                                          ,BAIRRO                        ,595
25/05/2013 13:15,1,RUA,CURI                                              ,SAO GERALDO                                       ,BAIRRO                        ,SN
25/05/2013 13:15,2,RUA,POTUMAIO                                          ,SAO GERALDO                                       ,BAIRRO                        ,SN
25/05/2013 13:23,1,AVE,PADRE JOSE MAURICIO                               ,VISTA ALEGRE                                      ,VILA                          ,558
25/05/2013 13:23,1,RUA,DOUTOR ALVARO CAMARGOS                            ,SANTA MONICA                                      ,BAIRRO                        ,2404
25/05/2013 14:00,1,AVE,CRISTIANO MACHADO                                 ,COLEGIO BATISTA                                   ,BAIRRO                        ,65
25/05/2013 14:24,1,RUA,CAISSARA                                          ,                                     ,                 ,SN
25/05/2013 14:24,2,RUA,FERNAO DIAS                                       ,                                     ,                 ,SN
25/05/2013 15:13,1,RUA,ORQUIDEA BRANCA                                   ,LINDEIA                                           ,BAIRRO                        ,85
25/05/2013 15:13,2,RUA,ESPORA                                            ,LINDEIA                                           ,BAIRRO                        ,SN
25/05/2013 15:15,1,AVE,DOM PEDRO I                                       ,PLANALTO                                          ,BAIRRO                        ,2840
25/05/2013 15:41,1,RUA,GONCALVES LEDO                                    ,                                     ,                 ,SN
25/05/2013 15:41,1,AVE,AMAZONAS                                          ,PRADO                                             ,BAIRRO                        ,3484
25/05/2013 15:41,2,RUA,ICA                                               ,                                     ,                 ,SN
25/05/2013 15:41,2,RUA,RIO NEGRO                                         ,PRADO                                             ,BAIRRO                        ,SN
25/05/2013 15:45,1,RUA,DESEMBARGADOR BRAULIO                             ,SAUDADE                                           ,BAIRRO                        ,SN
25/05/2013 15:45,2,RUA,SENHOR SIMEONE                                    ,SAUDADE                                           ,BAIRRO                        ,SN
25/05/2013 16:40,1,RUA,MADRE DOS ANJOS                                   ,PROVIDENCIA                                       ,BAIRRO                        ,54
25/05/2013 17:28,1,RUA,CARLOS PINTO COELHO                               ,VALE DO JATOBA                                    ,BAIRRO                        ,337
25/05/2013 17:38,1,RUA,CURITIBA                                          ,CENTRO                                            ,BAIRRO                        ,754
25/05/2013 17:41,1,AVE,AMINTAS JACQUES DE MORAES                         ,                                     ,                 ,SN
25/05/2013 17:41,2,RUA,MAFRA                                             ,                                     ,                 ,SN
25/05/2013 18:51,1,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,691
25/05/2013 19:03,1,RUA,ANTONIO MARIANO DE ABREU                          ,PAULO VI                                          ,BAIRRO                        ,793
25/05/2013 19:14,1,RUA,BUENOS AIRES                                      ,SION                                              ,BAIRRO                        ,SN
25/05/2013 19:14,1,RUA,ITAITUBA                                          ,SAO GERALDO                                       ,BAIRRO                        ,400
25/05/2013 19:14,2,RUA,GRAO MOGOL                                        ,SION                                              ,BAIRRO                        ,SN
25/05/2013 19:55,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,NOVA CACHOEIRINHA                                 ,BAIRRO                        ,0
25/05/2013 19:55,2,RUA,HENRIQUE DINIZ                                    ,NOVA CACHOEIRINHA                                 ,BAIRRO                        ,747
25/05/2013 21:33,1,RUA,OLGA DIAS DE CASTRO                               ,                                     ,                 ,SN
25/05/2013 21:33,2,RUA,DAVID ALVES DO VALE                               ,                                     ,                 ,SN
25/05/2013 21:58,1,AVE,OTACILIO NEGRAO DE LIMA                           ,BANDEIRANTES                                      ,BAIRRO                        ,7844
26/05/2013 02:43,1,AVE,RAJA GABAGLIA                                     ,LUXEMBURGO                                        ,BAIRRO                        ,1015
26/05/2013 04:42,1,RUA,DOS GOITACAZES                                    ,                                     ,                 ,S/N
26/05/2013 05:55,1,AVE,AFONSO PENA                                       ,CRUZEIRO                                          ,BAIRRO                        ,4000
26/05/2013 09:33,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,1450
26/05/2013 11:59,1,RUA,ICO                                               ,SAUDADE                                           ,BAIRRO                        ,317
26/05/2013 11:59,2,PCA,LOUIS BRAILLE                                     ,SAUDADE                                           ,BAIRRO                        ,SN
26/05/2013 13:33,1,AVE,AFONSO VAZ DE MELO                                ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,1730
26/05/2013 14:09,1,RUA,DOM JOAQUIM SILVERIO                              ,CORACAO EUCARISTICO                               ,BAIRRO                        ,SN
26/05/2013 14:09,2,RUA,PADRE ROSSINI CANDIDO                             ,CORACAO EUCARISTICO                               ,BAIRRO                        ,144
26/05/2013 15:16,1,RUA,HELGA TAVEIRA DE SOUZA                            ,CEU AZUL                                          ,BAIRRO                        ,86
26/05/2013 15:27,1,AVE,OLEGARIO MACIEL                                   ,                                     ,                 ,SN
26/05/2013 15:27,2,RUA,DOS TIMBIRAS                                      ,                                     ,                 ,SN
26/05/2013 16:00,1,AVE,AUGUSTO DE LIMA                                   ,                                     ,                 ,SN
26/05/2013 16:00,2,RUA,ESPIRITO SANTO                                    ,                                     ,                 ,SN
26/05/2013 16:58,1,RUA,BENJAMIN FLORES                                   ,CINQUENTENARIO                                    ,BAIRRO                        ,S/N
26/05/2013 16:58,2,AVE,TERESA CRISTINA                                   ,CINQUENTENARIO                                    ,BAIRRO                        ,S/N
26/05/2013 17:03,1,RUA,DOM JOAQUIM SILVERIO                              ,                                     ,                 ,SN
26/05/2013 17:03,2,RUA,PADRE ROSSINI CANDIDO                             ,                                     ,                 ,SN
26/05/2013 17:51,1,RUA,ALCIDES LOBO                                      ,JOAO PINHEIRO                                     ,BAIRRO                        ,SN
26/05/2013 17:51,2,RUA,MARIANO PROCOPIO                                  ,JOAO PINHEIRO                                     ,BAIRRO                        ,SN
26/05/2013 17:58,1,RUA,CARIRI                                            ,                                     ,                 ,SN
26/05/2013 17:58,2,RUA,CAPITAO JOSE CARLOS VAZ DE MELO                   ,                                     ,                 ,0
26/05/2013 17:58,3,RUA,DESEMBARGADOR BARCELOS                            ,                                     ,                 ,SN
26/05/2013 17:58,4,PCA,ENGENHEIRO NELSON CESAR                           ,                                     ,                 ,SN
26/05/2013 18:03,1,RUA,PAULO DINIZ CARNEIRO                              ,BURITIS                                           ,BAIRRO                        ,525
26/05/2013 19:16,1,RUA,OSCAR LOBO PEREIRA                                ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,80
26/05/2013 19:22,1,RUA,PADRE PEDRO PINTO                                 ,LETICIA                                           ,BAIRRO                        ,2882
26/05/2013 20:48,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,2200
26/05/2013 20:51,1,AVE,DOS ANDRADAS                                      ,ALTO VERA CRUZ                                    ,BAIRRO                        ,7536
26/05/2013 21:26,1,AVE,ANTONIO ABRAHAO CARAM                             ,SAO JOSE                                          ,BAIRRO                        ,570
26/05/2013 22:24,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
26/05/2013 22:24,2,RUA,DOMINGOS VIEIRA                                   ,                                     ,                 ,0
26/05/2013 22:24,3,RUA,NIQUELINA                                         ,                                     ,                 ,SN
26/05/2013 22:57,1,AVE,TERESA CRISTINA                                   ,CARLOS PRATES                                     ,BAIRRO                        ,500
27/05/2013 01:59,1,AVE,BIAS FORTES                                       ,                                     ,                 ,S/N
27/05/2013 01:59,2,PCA,RAUL SOARES                                       ,                                     ,                 ,S/N
27/05/2013 06:41,1,RUA,OLAVO ANDRADE                                     ,CACHOEIRINHA                                      ,BAIRRO                        ,262
27/05/2013 07:06,1,AVE,DO CONTORNO                                       ,FLORESTA                                          ,BAIRRO                        ,1962
27/05/2013 07:36,1,RUA,DANIEL JOSE DE CARVALHO                           ,NOVO DAS INDUSTRIAS                               ,BAIRRO                        ,35
27/05/2013 07:52,1,AVE,ALVARES CABRAL                                    ,LOURDES                                           ,BAIRRO                        ,725
27/05/2013 08:15,1,RUA,CARLOS GOES                                       ,JARDIM MONTANHES                                  ,BAIRRO                        ,158
27/05/2013 09:10,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,                                     ,                 ,SN
27/05/2013 09:10,2,RUA,MAJOR DELFINO DE PAULA                            ,                                     ,                 ,SN
27/05/2013 09:47,1,AVE,PROFESSOR MAGALHAES PENIDO                        ,LIBERDADE                                         ,BAIRRO                        ,1001
27/05/2013 10:00,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,2055
27/05/2013 10:47,1,AVE,TERESA CRISTINA                                   ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,9072
27/05/2013 11:05,1,AVE,AMAZONAS                                          ,GAMELEIRA                                         ,BAIRRO                        ,7700
27/05/2013 11:09,1,RUA,CONCEICAO DO MATO DENTRO                          ,OURO PRETO                                        ,BAIRRO                        ,426
27/05/2013 11:20,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,1806
27/05/2013 11:44,1,RUA,ENGENHEIRO PEDRO BAX                              ,SANTA AMELIA                                      ,BAIRRO                        ,455
27/05/2013 12:35,1,AVE,AMAZONAS                                          ,GAMELEIRA                                         ,BAIRRO                        ,6464
27/05/2013 12:50,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,711
27/05/2013 13:30,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,                                     ,                 ,SN
27/05/2013 13:30,2,RUA,FRANCISCO DE PAULA CASTRO                         ,                                     ,                 ,0
27/05/2013 13:30,3,RUA,SAO LAZARO                                        ,                                     ,                 ,SN
27/05/2013 14:08,1,RUA,CAETANO DE VASCONCELOS                            ,                                     ,                 ,SN
27/05/2013 14:08,2,RUA,ANTONIO EUSTAQUIO PIAZZA                          ,                                     ,                 ,SN
27/05/2013 14:15,1,RUA,GRAO MOGOL                                        ,                                     ,                 ,SN
27/05/2013 14:15,1,RUA,PAULO PIEDADE CAMPOS                              ,ESTORIL                                           ,BAIRRO                        ,680
27/05/2013 14:15,2,RUA,DO URUGUAI                                        ,                                     ,                 ,SN
27/05/2013 14:47,1,RUA,MONTESE                                           ,SANTA BRANCA                                      ,BAIRRO                        ,809
27/05/2013 14:49,1,RUA,DOS GOITACAZES                                    ,CENTRO                                            ,BAIRRO                        ,785
27/05/2013 15:23,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
27/05/2013 15:23,2,RUA,DO OURO                                           ,                                     ,                 ,0
27/05/2013 15:23,3,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
27/05/2013 15:29,1,RUA,SOUZA MAGALHAES                                   ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,1106
27/05/2013 15:45,1,AVE,SILVIANO BRANDAO                                  ,HORTO                                             ,BAIRRO                        ,2997
27/05/2013 16:01,1,RUA,PADRE PEDRO PINTO                                 ,VENDA NOVA                                        ,BAIRRO                        ,1580
27/05/2013 16:17,1,RUA,PONTE NOVA                                        ,COLEGIO BATISTA                                   ,BAIRRO                        ,843
27/05/2013 17:41,1,RUA,APRIGIO RIBEIRO DE OLIVEIRA                       ,DOM JOAQUIM                                       ,BAIRRO                        ,SN
27/05/2013 17:41,2,RUA,LAURO GOMES VIDAL                                 ,DOM JOAQUIM                                       ,BAIRRO                        ,105
27/05/2013 18:07,1,AVE,DOUTOR CRISTIANO GUIMARAES                        ,ITAPOA                                            ,BAIRRO                        ,1706
27/05/2013 18:27,1,RUA,CANDIDO DE SOUZA                                  ,NOVA GAMELEIRA                                    ,BAIRRO                        ,1232
27/05/2013 18:49,1,AVE,AMAZONAS                                          ,CENTRO                                            ,BAIRRO                        ,478
27/05/2013 18:58,1,AVE,NOSSA SENHORA DO CARMO                            ,                                     ,                 ,SN
27/05/2013 18:58,2,RUA,MAJOR LOPES                                       ,                                     ,                 ,0
27/05/2013 18:58,3,RUA,DO URUGUAI                                        ,                                     ,                 ,SN
27/05/2013 20:30,1,RUA,ANTONIO DE ALBUQUERQUE                            ,                                     ,                 ,SN
27/05/2013 20:30,2,RUA,RIO DE JANEIRO                                    ,                                     ,                 ,SN
27/05/2013 21:21,1,AVE,NOSSA SENHORA DO CARMO                            ,CARMO                                             ,BAIRRO                        ,45
27/05/2013 22:12,1,RUA,PLATINA                                           ,PRADO                                             ,BAIRRO                        ,S/N
27/05/2013 22:12,2,RUA,RUBI                                              ,PRADO                                             ,BAIRRO                        ,S/N
27/05/2013 23:29,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,2080
28/05/2013 00:13,1,RUA,DESEMBARGADOR BARCELOS                            ,NOVA SUISSA                                       ,BAIRRO                        ,714
28/05/2013 07:17,1,RUA,EUFRATES                                          ,                                     ,                 ,SN
28/05/2013 07:17,2,RUA,REAL MADRID                                       ,                                     ,                 ,SN
28/05/2013 07:21,1,AVE,CRISTIANO MACHADO                                 ,PLANALTO                                          ,BAIRRO                        ,10223
28/05/2013 07:32,1,AVE,ABILIO MACHADO                                    ,ALIPIO DE MELO                                    ,BAIRRO                        ,2239
28/05/2013 07:32,2,RUA,LEONIL PRATA                                      ,ALIPIO DE MELO                                    ,BAIRRO                        ,SN
28/05/2013 08:05,1,RUA,PAULINO CAETANO MENDES                            ,CEU AZUL                                          ,BAIRRO                        ,719
28/05/2013 08:10,1,RUA,ALIPIO GOULART                                    ,SERRA                                             ,BAIRRO                        ,207
28/05/2013 09:36,1,AVE,IVAI                                              ,DOM BOSCO                                         ,BAIRRO                        ,511
28/05/2013 09:54,1,RUA,CAMPO FORMOSO                                     ,SALGADO FILHO                                     ,BAIRRO                        ,483
28/05/2013 11:43,1,AVE,DOS ANDRADAS                                      ,                                     ,                 ,S/N
