data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
17/04/2013 18:24,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
17/04/2013 18:24,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
17/04/2013 18:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
17/04/2013 18:35,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
17/04/2013 19:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
17/04/2013 19:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
17/04/2013 19:09,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
17/04/2013 19:09,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
17/04/2013 19:21,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 19:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
17/04/2013 19:25,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 19:38,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
17/04/2013 19:38,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
17/04/2013 20:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 20:23,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 20:53,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 22:52,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2013 23:35,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 00:52,1,ALUGUEL                       ,MICROONIBUS                   ,EM MOVIMENTO   ,      
18/04/2013 06:11,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 06:11,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 06:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 06:44,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 07:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 07:15,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 07:15,3,NAO INFORMADO                 ,CAMINHAO                      ,EM MOVIMENTO   ,      
18/04/2013 07:16,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 07:16,1,PARTICULAR                    ,MOTONETA                      ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 07:16,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 07:16,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 07:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 07:40,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
18/04/2013 07:47,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 07:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
18/04/2013 08:32,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 08:32,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 08:54,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 08:54,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 09:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
18/04/2013 09:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 09:04,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
18/04/2013 09:05,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 09:05,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 09:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2013 09:43,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
18/04/2013 09:43,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 11:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 11:57,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 12:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 12:35,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 13:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
18/04/2013 13:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 14:17,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
18/04/2013 14:17,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 14:17,3,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
18/04/2013 14:17,4,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
18/04/2013 14:24,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 14:24,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 14:32,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 14:32,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 14:49,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 14:49,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 15:39,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
18/04/2013 15:39,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
18/04/2013 15:39,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 15:59,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 16:08,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 16:08,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 16:38,1,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
18/04/2013 17:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 17:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 17:02,1,OFICIAL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2013 17:17,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 17:17,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 18:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 19:12,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 19:12,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 19:29,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 19:29,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 19:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
18/04/2013 19:30,2,NAO INFORMADO                 ,NAO INFORMADO                 ,EM MOVIMENTO   ,      
18/04/2013 19:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 20:09,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 20:16,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
18/04/2013 20:16,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2013 20:53,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
18/04/2013 20:53,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
18/04/2013 20:53,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
18/04/2013 21:24,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
18/04/2013 21:25,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
18/04/2013 22:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 00:15,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
19/04/2013 00:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 00:34,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 00:34,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 01:09,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 01:09,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 06:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 06:13,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 06:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 06:44,2,APRENDIZAGEM                  ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 06:58,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 06:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 06:59,1,PARTICULAR                    ,MOTOCICLETA                   , ,      
19/04/2013 06:59,2,PARTICULAR                    ,AUTOMOVEL                     , ,      
19/04/2013 07:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 07:09,2,ALUGUEL                       ,AUTOMOVEL                     ,PARADO         ,      
19/04/2013 07:09,3,NAO INFORMADO                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 07:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 07:20,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
19/04/2013 07:31,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 07:35,1,ALUGUEL                       ,MICROONIBUS                   ,PARADO         ,      
19/04/2013 07:35,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 07:35,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 07:35,2,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 07:36,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 07:36,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 08:22,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,VEICULO ENVOLVIDO   
19/04/2013 08:26,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 08:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 08:40,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
19/04/2013 08:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 09:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 09:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 09:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 09:03,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 09:46,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 09:47,1,ALUGUEL                       ,MICROONIBUS                   ,PARADO         ,TERCEIROS           
19/04/2013 10:37,1,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 10:52,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 11:13,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 11:13,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 11:16,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VEICULO ENVOLVIDO   
19/04/2013 11:16,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
19/04/2013 11:34,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
19/04/2013 11:34,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,      
19/04/2013 12:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 13:00,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
19/04/2013 13:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 13:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 13:10,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 13:10,2,NAO INFORMADO                 ,NAO INFORMADO                 ,EM MOVIMENTO   ,      
19/04/2013 13:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 13:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 13:44,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 13:49,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 13:49,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
19/04/2013 13:52,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 13:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 13:55,1,NAO INFORMADO                 ,NAO INFORMADO                 ,EM MOVIMENTO   ,      
19/04/2013 13:55,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
19/04/2013 14:57,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 15:02,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 15:27,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
19/04/2013 15:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 15:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 15:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 15:40,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 16:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 16:19,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 16:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 16:23,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,AMBULANCIA          
19/04/2013 16:26,1,ALUGUEL                       ,CAMINHAO                      ,PARADO         ,      
19/04/2013 16:26,2,NAO INFORMADO                 ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 16:32,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
19/04/2013 17:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 17:08,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 17:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 17:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 17:44,1,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,      
19/04/2013 17:44,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 18:34,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
19/04/2013 18:34,2,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 19:11,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 19:11,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
19/04/2013 19:17,1,NAO INFORMADO                 ,NAO INFORMADO                 ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 19:17,2,NAO INFORMADO                 ,BICICLETA                     , ,      
19/04/2013 19:42,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 20:51,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
19/04/2013 20:51,2,PARTICULAR                    ,MOTONETA                      ,EM MOVIMENTO   ,VIATURA PMMG        
19/04/2013 22:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 22:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
19/04/2013 22:14,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
19/04/2013 22:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
19/04/2013 22:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 22:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
19/04/2013 22:45,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,AMBULANCIA          
19/04/2013 23:51,1,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 00:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 00:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 00:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 02:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 02:08,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
20/04/2013 02:08,3,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
20/04/2013 02:08,4,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
20/04/2013 02:08,5,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
20/04/2013 05:00,1,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
20/04/2013 05:45,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 06:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 06:37,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
20/04/2013 07:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
20/04/2013 07:10,2,NAO INFORMADO                 ,CAMIONETA                     ,EM MOVIMENTO   ,      
20/04/2013 08:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 08:19,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 08:19,3,NAO INFORMADO                 ,ONIBUS                        , ,      
20/04/2013 09:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 09:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 09:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 09:23,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 09:29,1,PARTICULAR                    ,CAMIONETA                     ,               ,      
20/04/2013 09:29,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
20/04/2013 09:51,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 10:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 10:09,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
20/04/2013 10:09,2,NAO INFORMADO                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 10:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 10:30,2,NAO INFORMADO                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 10:47,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 10:52,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 10:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 11:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 11:10,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
20/04/2013 11:10,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
20/04/2013 11:10,4,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
20/04/2013 11:13,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 11:13,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 11:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 11:19,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 11:42,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 11:42,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 11:42,3,NAO INFORMADO                 ,NAO INFORMADO                 ,EM MOVIMENTO   ,      
20/04/2013 12:02,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 12:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 12:15,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,      
20/04/2013 12:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 12:23,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
20/04/2013 12:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 12:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 13:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
20/04/2013 13:07,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 13:07,2,PARTICULAR                    ,MOTONETA                      ,EM MOVIMENTO   ,      
20/04/2013 13:27,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 13:27,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 13:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 14:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 14:13,2,NAO INFORMADO                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 14:43,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
20/04/2013 14:49,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 14:49,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 14:49,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 14:49,2,PARTICULAR                    ,MOTONETA                      ,EM MOVIMENTO   ,      
20/04/2013 15:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
20/04/2013 15:01,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 15:04,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
20/04/2013 15:04,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
20/04/2013 15:27,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
20/04/2013 15:38,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
20/04/2013 15:38,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,      
20/04/2013 15:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
