data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
15/04/2011 14:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 14:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 14:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 14:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 14:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 14:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 14:50,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
15/04/2011 14:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 15:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 15:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 15:30,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 16:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 17:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 17:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 17:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 17:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
15/04/2011 17:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 17:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 17:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 18:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 18:40,1,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 18:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 18:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 18:45,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
15/04/2011 19:00,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,     
15/04/2011 19:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 19:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 19:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 19:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
15/04/2011 19:01,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,     
15/04/2011 19:01,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
15/04/2011 19:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,     
15/04/2011 19:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
15/04/2011 21:45,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,     
15/04/2011 21:45,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
15/04/2011 23:40,1,                 ,                 ,EM MOVIMENTO   ,AMBULANCIA          
15/04/2011 23:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
15/04/2011 23:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 00:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 00:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 00:52,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 00:52,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 01:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 01:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 01:40,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 04:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 04:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 07:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 07:00,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 07:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 07:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 08:17,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 08:17,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 09:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 09:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 10:00,1,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 10:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 10:25,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 11:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 11:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 11:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
16/04/2011 11:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 11:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 11:15,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,     
16/04/2011 11:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
16/04/2011 11:45,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 11:45,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 11:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 13:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 13:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 13:45,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 14:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 14:00,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,     
16/04/2011 14:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
16/04/2011 14:10,2,                 ,BICICLETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 14:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 14:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
16/04/2011 15:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:00,2,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:30,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,     
16/04/2011 15:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 15:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 15:50,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 16:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 16:10,1,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
16/04/2011 16:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 16:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 16:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 16:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 16:30,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 18:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 18:00,2,                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 18:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 18:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
16/04/2011 18:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
16/04/2011 19:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 19:40,2,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 20:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 20:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 21:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 21:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 21:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 21:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 22:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 23:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
16/04/2011 23:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 00:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 01:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 01:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 01:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 01:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 02:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 02:35,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 05:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 05:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 05:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 05:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 05:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 08:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 08:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 08:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 09:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 09:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 11:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 11:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
17/04/2011 11:45,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2011 11:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 11:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 11:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 12:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
17/04/2011 12:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 12:35,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 12:35,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 13:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 13:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 13:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 13:15,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
17/04/2011 13:15,2,ALUGUEL                       ,CAMIONETA                     ,EM MOVIMENTO   ,     
17/04/2011 13:23,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 13:23,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 13:35,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2011 15:30,1,PARTICULAR                    ,MICROONIBUS                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 16:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2011 16:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
17/04/2011 16:46,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 16:46,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
17/04/2011 17:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 17:00,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,     
17/04/2011 17:20,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,     
17/04/2011 17:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 18:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 18:18,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 18:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 18:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 18:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 18:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 19:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 19:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 19:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 19:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 20:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
17/04/2011 20:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 20:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 20:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 21:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 21:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 21:00,3,ALUGUEL                       ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
17/04/2011 21:00,4,ALUGUEL                       ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
17/04/2011 21:00,5,                 ,                 ,,     
17/04/2011 21:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 21:10,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
17/04/2011 21:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
17/04/2011 21:30,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
17/04/2011 21:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 00:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 00:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 01:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2011 01:20,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2011 02:15,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 02:15,2,                 ,                 ,,     
18/04/2011 02:15,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 03:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 06:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 06:17,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 06:35,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 06:35,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 06:35,3,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 07:30,2,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 07:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:40,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:50,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 07:51,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 07:51,2,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,     
18/04/2011 08:00,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 08:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 08:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 08:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 09:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 09:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2011 09:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 09:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 09:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 10:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 10:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 10:30,1,OFICIAL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 10:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 10:40,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 10:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 10:50,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
18/04/2011 11:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:00,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
18/04/2011 12:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:05,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:05,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:15,2,                 ,                 ,,     
18/04/2011 12:15,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:20,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:20,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:20,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 12:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 12:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,     
18/04/2011 12:30,3,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 12:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,     
18/04/2011 12:45,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,     
18/04/2011 13:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 13:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 13:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
18/04/2011 13:10,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,     
